ID,Quotation Name,Document,Quotation Content,Comment,Codes,Reference,Density,Modified by
26:41,"Trunk has issues with reading pre-3.0 sstable at the moment, that’s th…",CASSANDRA-6717,"Trunk has issues with reading pre-3.0 sstable at the moment, that’s the reason why.
",,Run-time quality issues,11:612 - 11:696,1,arjan
26:130,aleksey,CASSANDRA-6717,aleksey,,Comment,11:701 - 11:707,1,arjan
26:42,"It’s not {{super}}, it’s not {{counter}} (duh). It’s not {{compound}},…",CASSANDRA-6717,"It’s not {{super}}, it’s not {{counter}} (duh). It’s not {{compound}}, and not supposed  to be, and it’s not supposed to be {{dense}} either. So you wouldn’t expect any fags here.
It’s a static compact.
",,Existing system architecture description,11:829 - 11:1033,1,arjan
26:43,"Now, it would be nice to have a way to diferentiate between  1 create…",CASSANDRA-6717,"Now, it would be nice to have a way to diferentiate between  1 create table k.t (a int, b int, c int static, column1 text, value blob, primary key  ((a, b), column1))  and  1 create table k.t (a int, b int, c int, primary key((a,b))) with compact storage;  , if only for {{DESCRIBE}} purposes, but this is not an issue introduced by this patch.
Plus I’m not certain if there is too much value in doing so.
",,Architectural solution benefits and drawbacks,11:1034 - 11:1441,1,arjan
26:44,"The easiest way would be to introduce a {{compact}} fag, with the sole…",CASSANDRA-6717,"The easiest way would be to introduce a {{compact}} fag, with the sole purpose of in-  dicating that a table was originally created with {{COMPACT STORAGE}}.
",,Architectural component behavior and structure,11:1442 - 11:1600,1,arjan
26:45,"EDIT: Never mind, I was just 3 A.M. - level tired. The diference is in…",CASSANDRA-6717,"EDIT: Never mind, I was just 3 A.M. - level tired. The diference is in the {{compound}}  fag. If it’s not there, the table would’ve been created with {{COMPACT STORAGE}},  and the clustering {{column1}}, the regular {{value}}, and the static of {{c}} are all auto-  generated. You should be looking at absence of {{compound}} fag here.
25. aleksey: [~aholmber] Have a look at [these methods|https://github.com/apache/cassandra/blob/trunk/src/java/or  L1238] for {{DESCRIBE}} purposes.
26. aholmber: Makes sense. Thanks.
I was also forgetting that empty set returns null.
",,,11:1601 - 11:2175,1,arjan
26:131,thobbs,CASSANDRA-6717,thobbs,,Comment,12:5 - 12:10,1,arjan
26:46,2.1 and 3.0 currently have diferent behavior around default compact va…,CASSANDRA-6717,"2.1 and 3.0 currently have diferent behavior around default compact value columns.
When you create a table like this:  CREATE TABLE foo (  k int,  c int,  PRIMARY KEY (k, c)  ) WITH COMPACT STORAGE;  2.1 will add a {{compact_value}} column to {{system.schema_columns}} with an empty  {{column_name}} and a {{BytesType}} validator.
In 3.0, we instead add a {{regular}} column with the default compact value name ({{value}})  and an {{EmptyType}} validator.
The logic in 3.0 depends on having an EmptyType column (see {{CompactTables.hasEmptyCompactValue()}})  but current trunk doesn’t migrate the column. {{LegacySchemaMigrator.addDefnitionForUpgrade()}}  almost does what we want, but doesn’t add the {{EmptyType}} column because it sees the  existing {{compact_value}} column.
",,Motivation of design issue,12:13 - 12:795,1,arjan
26:132,aleksey,CASSANDRA-6717,aleksey,,Comment,12:800 - 12:806,1,arjan
26:47,Pushed the [next commit|https://github.com/iamaleksey/cassandra/commit…,CASSANDRA-6717,Pushed the [next commit|https://github.com/iamaleksey/cassandra/commit/f23421467eaa9d85387cfced9  to [6717-1 branch|https://github.com/iamaleksey/cassandra/commits/6717-1].,,,12:809 - 12:980,1,arjan
26:48,That one gets rid of all the cruft and JSON in {{system_schema.tables}…,CASSANDRA-6717,"That one gets rid of all the cruft and JSON in {{system_schema.tables}} table, match-  ing the structure exactly with CQL {{CREATE TABLE}} syntax.
",,Architectural design configuration,12:983 - 12:1130,1,arjan
26:49,"It also renames {{Kind.CLUSTERING_COLUMN}} to {{Kind.CLUSTERING}}, whi…",CASSANDRA-6717,"It also renames {{Kind.CLUSTERING_COLUMN}} to {{Kind.CLUSTERING}}, which  it should, but not in this commit. I don’t remember why it slipped there. Will commit to  trunk separately. Sorry.
",,,12:1131 - 12:1320,1,arjan
26:50,[Another commit|https://github.com/iamaleksey/cassandra/commit/f0f1d6f…,CASSANDRA-6717,"[Another commit|https://github.com/iamaleksey/cassandra/commit/f0f1d6f88a9539663b982708bb188524efed53a2]  deals with dropped columns properly, fetching the required collection information from the  old comparator. It also fxes the issue which is lack of {{equals()}} and {{hashCode()}}  which was breaking schema changes a bit",,Architectural design configuration,12:1321 - 12:1646,1,arjan
26:51,"Unfortunately, I can’t test it in a unit test, for collections are no…",CASSANDRA-6717,"Unfortunately, I can’t test it in a unit test, for collections are no longer in the compara-  tor - this will have to be verifed via a dtest (but manual testing shows that it works).
",,,12:1650 - 12:1833,1,arjan
26:133,snazy,CASSANDRA-6717,snazy,,Comment,12:1838 - 12:1842,1,arjan
26:52,Looks  pretty good so far,CASSANDRA-6717,Looks  pretty good so far,,Architectural solution benefits and drawbacks,12:1914 - 12:1938,1,arjan
26:53,* {{NativeSSTableLoaderClient}}: unused import + copy-paste bug in [li…,CASSANDRA-6717,* {{NativeSSTableLoaderClient}}: unused import + copy-paste bug in [line 105|https://github.com/iamaleksey/cass  3d1a427a3ad17cc9b29f766e464d7f01R101],,,12:1989 - 12:2138,1,arjan
26:54,* {{SchemaKeyspace.buildCompactionMap()}} uses Java refection to valid…,CASSANDRA-6717,"* {{SchemaKeyspace.buildCompactionMap()}} uses Java refection to validate compaction  parameters. It looks a bit weird. Any plans to implement some _CompactionStrategyOp-  tions_ classes?
",,Architectural component behavior and structure,12:2141 - 12:2328,1,arjan
26:55,"* {{CFMetaData}} has now the feld {{EnumSet fags}}, which is used for…",CASSANDRA-6717,"* {{CFMetaData}} has now the feld {{EnumSet fags}}, which is used for equals/hashCode  and from {{SchemaKeyspace.addTableToSchemaMutation()} - so that’s both the {{fags}}  set and the four boolean felds. The fags feld is easier to understand - the discrete felds  are better for performance. Can you refactor that to a simple bitmap backed by a primitive  {{byte}} so we get best of both worlds?
",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks
Architectural tactics",12:2330 - 12:2726,3,arjan
26:56,* {{CFMetaData.bloomFilterFpChance}} is a boxed {{Double}}. Should be…,CASSANDRA-6717,"* {{CFMetaData.bloomFilterFpChance}} is a boxed {{Double}}. Should be possible to  11
migrate it to a primitive {{double}} when {{null}} handling as in {{getBloomFilterF-  pChance()}} is done in {{LegacySchemaMigrator}}  * {{CFMetaData.equals}} uses {{Objects.equal}} even for primitive felds (so boxing these  primitives). I could not fnd any usage of {{CFMetaData.equals()}} on a critical path - so  feel free to leave it as is.
",,,12:2727 - 13:346,1,arjan
26:57,"* {{system_schema.tables}}: the columns {{fags}}, {{caching}}, {{compa…",CASSANDRA-6717,"* {{system_schema.tables}}: the columns {{fags}}, {{caching}}, {{compaction}}, {{com-  pression}} could be frozen. AFAIK the whole collection will be contained in a mutation  anyway - so we could end up with less cells.
",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks",13:347 - 13:567,2,arjan
26:58,* {{system_schema.columns}} got a new column {{column_name_bytes}}. Th…,CASSANDRA-6717,"* {{system_schema.columns}} got a new column {{column_name_bytes}}. This feels re-  dundant for CQL tables. AFAIK this is for Thrift backwards compatibility, right?
",,Architectural solution benefits and drawbacks,13:568 - 13:733,1,arjan
26:134,snazy,CASSANDRA-6717,snazy,,Comment,13:778 - 13:782,1,arjan
26:59,just +1,CASSANDRA-6717,just +1,,Architectural solution benefits and drawbacks,13:833 - 13:839,1,arjan
26:60,"[~snazy] This ticket is about changing the schema tables, not refactor…",CASSANDRA-6717,"[~snazy] This ticket is about changing the schema tables, not refactoring {{CFMeta-  Data}}. CASSANDRA-9712 is for the latter. Here, I’m doing the minimal amount of change  necessary ({{CLUSTERING}} rename aside) to these classes go get the correct schema work.
Plus, some of the comments here, while appreciated, aren’t even about the changes made.
Other than the comment about frozen, save these for CASSANDRA-9712, please. Still,  thanks.
",,,13:925 - 13:1369,2,arjan
26:135,snazy,CASSANDRA-6717,snazy,,Comment,13:1374 - 13:1378,1,arjan
26:62,"Regarding my review comments, [~iamaleksey] and I agreed on:  * re-thi…",CASSANDRA-6717,"Regarding my review comments, [~iamaleksey] and I agreed on:  * re-think about making the collections in the schema {{frozen}} as a fnal step of this ticket.
* re-consider the {{CFMetaData}} and {{SchemaKeyspace}} when CASSANDRA-9712 is  under review  * fx the nits in {{NativeSSTableLoaderClient}} on commit.
",,,13:1381 - 13:1692,2,arjan
26:61,This leaves one +1 on the frst commit in his branch and another +1 on…,CASSANDRA-6717,This leaves one +1 on the frst commit in his branch and another +1 on the second commit  - ending in a +1+1=+1 on 6717-1 ;),,Architectural solution benefits and drawbacks,13:1693 - 13:1815,1,arjan
26:136,aleksey,CASSANDRA-6717,aleksey,,Comment,13:1822 - 13:1828,1,arjan
26:63,Force-pushed an update to the second commit that fxes {{LegacyLayout.m…,CASSANDRA-6717,"Force-pushed an update to the second commit that fxes {{LegacyLayout.makeLegacyComparator()}}  (by having it account for dropped collection columns), and adds dropped-columns migration  coverage to {{LegacySchemaMigratorTest}}, now that it’s possible with a properly stored  legacy comparator.
",,Architectural component behavior and structure,13:1831 - 13:2124,1,arjan
26:137,thobbs,CASSANDRA-6717,thobbs,,Comment,13:2130 - 13:2135,1,arjan
26:64,I’m also +1 on the second commit,CASSANDRA-6717,I’m also +1 on the second commit,,Architectural solution benefits and drawbacks,13:2138 - 13:2169,1,arjan
26:65,* {{addSetEntry()}} should ensure it’s a non-frozen set (through {{c.t…,CASSANDRA-6717,"* {{addSetEntry()}} should ensure it’s a non-frozen set (through {{c.type.isMultiCell()}}).
We should go ahead and similarly fx {{addMapEntry()}} and {{addListEntry()}} as well.
",,Architectural component behavior and structure,13:2245 - 13:2424,1,arjan
26:66,"* typo: s/hasn’t/has/ in ""Cannot set non static column "" + c + "" since…",CASSANDRA-6717,"* typo: s/hasn’t/has/ in ""Cannot set non static column "" + c + "" since no clustering hasn’t  been provided""  SchemaKeyspace:  * {{buildCompactionMap()}} could use a comment explaining what we’re doing with the  threshold options and {{validateOptions()}}. Something like ""Add min_threshold and  max_threshold to the compaction strategy options if they’re recognized by the compaction  strategy class.""  * {{isSystemKeyspaceSchemaPartition()}} should technically be using {{UTF8Type.instance.compose()}}  instead of {{AsciiType}}. Shouldn’t matter for now, but it’s nice to use the expected type.
As a side note, we should be documenting the keyspace, table, and column changes. Driver  12
authors will need to know how to handle the new schema, and it may be useful for some  users as well. I don’t know if you’re waiting to do that at the end, but doing it as you go  might help to ensure that you don’t miss anything.
",,,13:2425 - 14:232,1,arjan
26:138,thobbs,CASSANDRA-6717,thobbs,,Comment,14:237 - 14:242,1,arjan
26:67,+1 overall on the dropped columns handling commit,CASSANDRA-6717,+1 overall on the dropped columns handling commit,,Architectural solution benefits and drawbacks,14:245 - 14:293,1,arjan
26:68,I would like to see test  coverage for re-adding and then dropping aga…,CASSANDRA-6717,"I would like to see test  coverage for re-adding and then dropping again (with normal columns, collections, and  frozen collections), though.
",,,14:296 - 14:438,1,arjan
26:69,"Committed to trunk with nits addressed, as {{8d7c608bac9440911f4803db0…",CASSANDRA-6717,"Committed to trunk with nits addressed, as {{8d7c608bac9440911f4803db04f306f0616f2a22}},  {{dc8523819f549acd0c902dc1d118cc404718003}}, and {{1b5fa8ce3cbd238b0e735ed067eb95c83b67f262}}.
",,,14:452 - 14:637,1,arjan
26:139,snazy,CASSANDRA-6717,snazy,,Comment,14:642 - 14:646,1,arjan
26:70,"You should add a method {{QueryProcessor.resultifyPrepared}}, that wor…",CASSANDRA-6717,"You should add a method {{QueryProcessor.resultifyPrepared}}, that works like {{resul-  tify}}, but uses {{SelectStatement ss = (SelectStatement) prepareInternal(query).statement;}}  instead of {{getStatement}} to omit CQL parse+prepare.
",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks",14:656 - 14:894,2,arjan
26:71,"If this has been committed to trunk, should this be marked resolved?",CASSANDRA-6717,"If this has been committed to trunk, should this be marked resolved?
",,,14:912 - 14:981,1,arjan
26:72,"No, there is more to do. I’m just committing in chunks to not stall so…",CASSANDRA-6717,"No, there is more to do. I’m just committing in chunks to not stall some dependent  progress, and reuse a single ticket instead of multiplying many.
",,,14:995 - 14:1144,2,arjan
26:73,IâĂŹve started adding dtests for this and ran into a small issue. With…,CASSANDRA-6717,"IâĂŹve started adding dtests for this and ran into a small issue. With the  schema_* tables being renamed some of them confict with the cql describe command. Ex-  ample when scoped to the system_schema keyspace running ‘desc tables‘ gives a list of tables  in the keyspace instead of the cql for the tables table. Using ‘desc system_schema.tables‘  works as expected.
Does any documentation or ? need to be updated to explain that behavior?
",,,14:1161 - 14:1603,1,arjan
26:74,"No, I don’t think *that* is something we care about - it’s been like t…",CASSANDRA-6717,"No, I don’t think *that* is something we care about - it’s been like this forever.
Create a keyspace test, {{USE}} it, create a table ’tables’ in it, and run {{desc tables}},  and you’ll see the same exact behavior.
",,,14:1617 - 14:1834,1,arjan
26:75,I added some [dtests|https://github.com/riptano/cassandra-dtest/commit…,CASSANDRA-6717,"I added some [dtests|https://github.com/riptano/cassandra-dtest/commit/c346c6b87ec081956330e5b  to check schema metadata -- anything additional that should be added?
",,,14:1851 - 14:2017,1,arjan
26:140,aleksey,CASSANDRA-6717,aleksey,,Comment,14:2022 - 14:2028,1,arjan
26:76,"[~nutbunnies] Secondary indexes, UDFs, UDAs, at least. A much wider ra…",CASSANDRA-6717,"[~nutbunnies] Secondary indexes, UDFs, UDAs, at least. A much wider range of  tables - including {{COMPACT STORAGE}}.
",,Architectural component behavior and structure,14:2031 - 14:2149,1,arjan
26:77,Reassigning to Sam to deal with multiple indexes per column. Will reas…,CASSANDRA-6717,"Reassigning to Sam to deal with multiple indexes per column. Will reassign back to  self once it’s done, to deal with representing types in schema in CQL form (think {{int}} in-  stead of {{org.apache.cassandra.db.marshal.Int32Type}}) in {{system_schema.columns}},  {{system_schema.types}}, {{system_schema.functions}}, etc",,,14:2163 - 14:2485,1,arjan
26:141,nutbunnies,CASSANDRA-6717,nutbunnies,,Comment,14:2493 - 14:2502,1,arjan
26:78,In adding additional table [dtests|https://github.com/riptano/cassandr…,CASSANDRA-6717,In adding additional table [dtests|https://github.com/riptano/cassandra-dtest/pull/444/fles]  I came across a o.a.c.e.UnrecognizedEntityException when migrating aggregates from 2.2 to  3.0. This failure can be exercised outside of the upgrade dtest with this [gist|https://gist.github.com/nutbunnies/3a5,,Motivation of design issue,14:2505 - 14:2807,1,arjan
26:142,aleksey,CASSANDRA-6717,aleksey,,Comment,14:2814 - 14:2820,1,arjan
26:79,"UDAs are currently broken in 3.0, yes. [~snazy] is aware, and we have…",CASSANDRA-6717,"UDAs are currently broken in 3.0, yes. [~snazy] is aware, and we have a JIRA  open for it (I don’t recall the # though).
",,Run-time quality issues,14:2823 - 14:2944,1,arjan
26:143,samt,CASSANDRA-6717,samt,,Comment,14:2949 - 14:2952,1,arjan
26:80,I’ve pushed a commit to [6717-notest|https://github.com/beobal/cassand…,CASSANDRA-6717,I’ve pushed a commit to [6717-notest|https://github.com/beobal/cassandra/tree/6717-  notest] which moves secondary index metadata out of column defnitions and into its own  table & classes.,,Architectural design configuration,14:2955 - 14:3143,1,arjan
26:144,aholmber,CASSANDRA-6717,aholmber,,Comment,15:5 - 15:12,1,arjan
26:81,"While testing python-driver against this, I noticed that secondary ind…",CASSANDRA-6717,"While testing python-driver against this, I noticed that secondary indexes are  not implicitly dropped when a table they’re attached to is dropped. Previous versions would  drop them. Is this change in behavior expected?
",,Motivation of design issue,15:15 - 15:236,1,arjan
26:145,aleksey,CASSANDRA-6717,aleksey,,Comment,15:241 - 15:247,1,arjan
26:82,"No, it’s not expected.",CASSANDRA-6717,"No, it’s not expected.
",,Motivation of design issue,15:250 - 15:273,1,arjan
26:83,"[~aholmber] good catch, thanks. I’ve fxed that, rebased and pushed an…",CASSANDRA-6717,"[~aholmber] good catch, thanks. I’ve fxed that, rebased and pushed an updated  version. Also, a couple of minor naming changes, only {{index_options}} -> {{options}}  in {{system_schema.indexes}} will be relevant to drivers I think.
",,,15:284 - 15:517,2,arjan
26:84,The [driver branch|https://github.com/datastax/python-driver/tree/276]…,CASSANDRA-6717,"The [driver branch|https://github.com/datastax/python-driver/tree/276] is up-  dated to refect that naming change.
",,,15:532 - 15:647,1,arjan
26:146,aleksey,CASSANDRA-6717,aleksey,,Comment,15:652 - 15:658,1,arjan
26:85,"Publicly-visible bits LGTM, the remained - mostly LGTM",CASSANDRA-6717,"Publicly-visible bits LGTM, the remained - mostly LGTM",,Architectural solution benefits and drawbacks,15:661 - 15:714,1,arjan
26:86,A few places  1. {{indexDef.indexType == IndexMetadata.IndexType.CUSTO…,CASSANDRA-6717,"A few places  1. {{indexDef.indexType == IndexMetadata.IndexType.CUSTOM}} and similar compar-  isons to {{IndexType}} enum, would better be {{isCustom()}}, {{isKeys()}}, {{isCompos-  ites()}} methods in {{IndexMetadata}}  {{CFMetaData}}  2. {{CFMetaData.getAvailableIndexName()}} should be moved to Indexes  3. {{else if (getIndexes().get(def).isPresent())}} - should be a method in {{Indexes}} ({{In-  dexes.indexes()}}?)  4. {{isIndexNameValid()}} should be moved to {{IndexMetadata}}  5. {{existingIndexNames()}} should be keyspace-scoped - and moved to {{KeyspaceMeta-  data}} (a per-existing issue)  6. {{equals()}}/{{hashCode()}}/{{toString()}} should take indexes into account  7.
1 if (index.indexType == IndexMetadata.IndexType.CUSTOM)  2 {  3 if (index.options == null || !index.options.containsKey(SecondaryIndex.
CUSTOM_INDEX_OPTION_NAME))  4 throw new ConfigurationException(""Required index option missing: "" +  SecondaryIndex.CUSTOM_INDEX_OPTION_NAME);  5 }  belongs to {{IndexMetadata.validate()}}, and so does  1 if (!isIndexNameValid(index.name))  2 throw new ConfigurationException(""Illegal index name "" + index.name);  8.
1 if (isSuper())  2 throw new ConfigurationException(""Secondary indexes are not supported on super  column families"");  14
doesnâĂŹt need to be in a loop, just {{if (!indexes.isEmpty() && isSuper())}} on top will  do (pre-exsiting)  {{CreateIndexStatement}}  9. {{fndIndexedCF()}} should be moved to KeyspaceMetadata (pre-existing issue)  {{ColumnFamilyStore}}  10. {{if (info.indexType != null)}} check is redundant, {{indexType}} is non-nullable  11.
1 // also clean out any index leftovers.
2 for (IndexMetadata def : metadata.getIndexes())  3 {  4 CFMetaData indexMetadata = SecondaryIndex.newIndexMetadata(metadata, def);  5 if (indexMetadata != null)  6 scrubDataDirectories(indexMetadata);  7 }  should check type for {{CUSTOM}} right there instead, and {{SI.newIndexMetadata()}}  should assert {{type != CUSTOM}} (pre-existing-ish)  {{SchemaKeyspace}}  12. {{resetCollection}}, {{addMapEntry}}, and {{addSetEntry}} loops should be replaced  with {{RowUpdateBuilder.map()/set()}}} where possible. And then all switched to {{frozen}}  collection, with the rest of the schema (I or Robert will handle in a separate commit)",,,15:833 - 16:1006,1,arjan
26:87,"[~iamaleksey] thanks, I’ve pushed additional commits addressing your c…",CASSANDRA-6717," [~iamaleksey] thanks, I’ve pushed additional commits addressing your comments.bq.
5. existingIndexNames() should be keyspace-scoped - and moved to KeyspaceMetadata (a  per-existing issue)  done, but this required an additional null check in {{CFMetadata#validate}} because when  a keyspace is frst added, we can’t get the ksm from schema.
bq. 9. fndIndexedCF() should be moved to KeyspaceMetadata (pre-existing issue)  done, and though it’s right to move the lookup to KSM, it doesn’t clean up {{DropIndexS-  tatement}} a great deal as it still needs the logic for handling an undefned keyspace and  {{ifExists}}  [~aholmber] thanks, that’s great. I can get onto running dtests now.
",,,16:1018 - 16:1703,1,arjan
26:88,The [Java driver PR|https://github.com/datastax/java-driver/pull/430]…,CASSANDRA-6717,"The [Java driver PR|https://github.com/datastax/java-driver/pull/430] is also up-  to-date with the latest changes.
",,,16:1717 - 16:1833,1,arjan
26:89,bq. The Java driver PR is also up-to-date with the latest changes. Bri…,CASSANDRA-6717," bq. The Java driver PR is also up-to-date with the latest changes.
Brilliant, thanks!",,,16:1843 - 16:1929,1,arjan
26:147,aleksey,CASSANDRA-6717,aleksey,,Comment,16:1936 - 16:1942,1,arjan
26:90,"LGTM, +1, once cassci is happy",CASSANDRA-6717,"LGTM, +1, once cassci is happy",,Architectural solution benefits and drawbacks,16:1945 - 16:1974,1,arjan
26:91,Pulling in the new version of the driver required some changes to UDFs…,CASSANDRA-6717,"Pulling in the new version of the driver required some changes to UDFs. I’ve pushed  a new version [here|https://github.com/beobal/cassandra/tree/6717] with that done and  pretty much all of the previously failing unit tests are now passing.
[~snazy], would you mind reviewing the UDF changes please? It’s only the last commit on  15
that branch. FTR, there’s one new UF test failure - {{UFTest#testFunctionWithFrozenTupleType}}  - see [this comment|https://datastax-oss.atlassian.net/browse/JAVA-875?focusedCommentId=23660&page=com.at  tabpanel#comment-23660] for details.
",,,16:1988 - 17:241,2,arjan
26:92,"Just a note, there are actually some new test failures in BatchLogMana…",CASSANDRA-6717,"Just a note, there are actually some new test failures in BatchLogManagerTest. I’ll  push a fx for them asap.",,,17:252 - 17:360,1,arjan
26:148,snazy,CASSANDRA-6717,snazy,,Comment,17:367 - 17:371,1,arjan
26:93,+1 on the UDF changes (2bb207c83f105779e2dd974c49896c0acf82824e),CASSANDRA-6717,+1 on the UDF changes (2bb207c83f105779e2dd974c49896c0acf82824e),,Architectural solution benefits and drawbacks,17:374 - 17:437,1,arjan
26:94,(There are a couple more unit test failures - many (esp. the pig tests…,CASSANDRA-6717,"(There are a couple more unit test failures - many (esp. the pig tests) probably related to  the new driver version.
",,,17:441 - 17:558,1,arjan
